"Data Source","World Development Indicators",

"Last Updated Date","2018-01-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.22579309825763","0.231771024942977","0.246609124537608","0.237495501979129","0.229086874038014","0.227830977893275","0.233620048847828","0.246314085646926","0.248442858142627","0.25746294621112","0.259623373026862","0.292699724517906","0.328654570352619","0.367960205785152","0.410684587448664","0.457549567869853","0.512298558100085","0.565067910269939","0.628651474256039","0.687814392772816","0.747669932743846","0.796151370396721","0.839858127551362","0.887935302855257","0.937785910338518","0.986263915109693","1.08862663048808","1.19283637324874","1.28786867743227","1.364892306668","1.39600117420659","1.3717936671991","1.32721078358762","1.29645635263613","1.26328559748925","1.22172859450727","1.20505487521693","1.17124008031361","1.13120575715529","1.10773794350073","1.08103176956234","1.11775642317945","1.14101042078881","1.16173612610667","1.17376881857617","1.17921553789885","1.21623031188067","1.24015870707742","1.25386002362645","1.27433335402056","1.28959042608068","1.36690647482014","1.41986169646876","1.46753511093019","1.49658761821827","1.50815573522592","1.6004980219692","",
"Afghanistan","AFG","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.178390259126154","0.196148088000203","0.207790588968526","0.211228779982463","0.204763226509713","0.18666109934028","0.202726742967261","0.212367399936303","0.214257428519655","0.207365583665273","0.19016036840113","0.205582013146524","0.215131237762829","0.216827890329015","0.209341833425833","0.191734431637666","0.205377235833914","0.211517906051048","0.20888207431748","0.196713952925856","0.173921226761396","0.191639778637238","0.202541711381218","0.202336830511166","0.187015293489106","0.152473878712147","0.164926173010829","0.1730437174543","0.174485511237627","0.166999313655921","0.14891588470139","0.155873526281888","0.161907557316665","0.167165806686042","0.171987736547406","0.1767925259194","0.188490373031538","0.195357276560971","0.197398675018568","0.194976162243218","0.187784043903774","0.197547917842354","0.203172664054388","0.203986815983506","0.199816694432344","0.190728127140159","0.202571692018393","0.210455106163281","0.213534419404738","0.211226119947099","0.203552013381546","0.211738270246191","0.216005777893223","0.216354020270715","0.212734200635673","0.205225817117966","0.217420996595467","",
"Angola","AGO","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.134763272778585","0.146791523495762","0.153928040219048","0.15398073555889","0.145293123646945","0.12701389763336","0.135853235512055","0.140322174074445","0.140312207256496","0.135603407337053","0.124497608670293","0.138639542818404","0.14920555776965","0.154141398027813","0.152262330162345","0.142640487272285","0.155136544537052","0.163259692237469","0.166073894816607","0.162960422408574","0.153100052637453","0.164267356964343","0.171084225193214","0.172865404754705","0.169293923910692","0.160001820218345","0.172446150613086","0.180025419428779","0.181910064559333","0.177278658464675","0.165550589299268","0.176530588967571","0.182881687237767","0.183824230940143","0.17883660402063","0.167583903109998","0.17911418979162","0.18618339104711","0.188108555929558","0.184222013895501","0.174132363001933","0.185593142524978","0.19312678720011","0.196070937165571","0.194314342385429","0.187815013146737","0.199253968749151","0.20685948225125","0.210436507966344","0.210044013496275","0.205858212532161","0.218055244205421","0.226617011634358","0.231253795326765","0.231986896459328","0.228980523252429","0.240913344043582","",
"Albania","ALB","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.823996096110715","0.838659205261236","0.845224720671172","0.846540985580705","0.846320895970598","0.844995389816617","0.866419080367151","0.882766234094368","0.885887593593024","0.865571829604999","0.821088945281809","0.80272609309682","0.764519535374868","0.716979987258184","0.671746036978585","0.632062329085187","0.655787623576484","0.677517760230518","0.689599914130713","0.68466430425774","0.662308805741122","0.678874605524576","0.681136721498207","0.672058110318637","0.655999624068983","0.634352880619935","0.662311850498158","0.681561642675066","0.690263012333072","0.688844015697511","0.67849273817011","0.727803435462654","0.765015277037908","0.786378409640978","0.789342682399854","0.771693540687691","0.814980893860175","0.850415158167301","0.872862361431729","0.875507671300181","0.854765324607987","0.887557485850854","0.901299805251238","0.904439156520081","0.908462494202055","0.917935658364465","1.012309415824","1.10964945300087","1.20494550152345","1.29478014190128","1.38166389339804","1.52234095376725","1.64684803415685","1.7561944134686","1.85838485710214","1.96365932702608","2.1408805661372","",
"Andorra","AND","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.268276814010498","0.286862334052176","0.298653868360436","0.302212007520703","0.29670692524519","0.281924563968828","0.297887901993342","0.307000456565234","0.308638933722394","0.302813971648933","0.289581599147973","0.308206986001993","0.320377451923327","0.32526300448464","0.322516696533824","0.31211842607562","0.33130722566818","0.343580414913497","0.347887830685283","0.344122790151347","0.332699038858958","0.349257865682597","0.358737662883741","0.360742865318926","0.355534032983475","0.343575058315381","0.361011337907481","0.371778075874527","0.374878080403862","0.369935124476873","0.355972551271524","0.372462878516256","0.385180865219054","0.38983325367351","0.388222348712339","0.378952618396693","0.398197049172969","0.410584513163354","0.416305495905197","0.416015089717619","0.410159974590894","0.434381490147529","0.452052918197502","0.462412498870641","0.465371178541963","0.461146865842545","0.485598128290043","0.502255630569534","0.510678116075115","0.511266362447944","0.50477286082405","0.52909886411736","0.54589833540011","0.554426491249525","0.554653720948453","0.547153868835271","0.569890846591013","",
"United Arab Emirates","ARE","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.243765639830874","0.22769454489792","0.213177333796044","0.198288159771755","0.178488379400933","0.158928368713815","0.154460439214038","0.147265283682025","0.137148219328876","0.128079679880353","0.115376617452726","0.100378349162227","0.0866778023565528","0.076847400367531","0.066640339618916","0.0566520705292291","0.0535059674630654","0.0515609065586995","0.049194789688105","0.0426780874226927","0.0328045551468004","0.0273854903625138","0.0226142017186793","0.0185888541230678","0.021955621910324","0.0324809837097923","0.0480651927372342","0.0625679093732452","0.0763875369654495","0.091166592798797","0.106344280185226","0.124358247412739","0.142075375490109","0.153826871486073","0.154750229631463","0.145319888170076","0.135422983582154","0.120793184534477","0.106348606628028","0.0962601464070515","0.091436310875943","0.0925161736907963","0.0955693944882447","0.0977531989383003","0.0970207730487956","0.0934913486313526","0.0844693549717221","0.0760091766621315","0.0692284954182678","0.0649958274717572","0.0631178599848186","0.0702822153647664","0.078683179598932","0.0865081000172385","0.0917692943029724","0.0937604139857616","0.0970545155480711","",
"Argentina","ARG","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.488778064389204","0.523477248410199","0.549670614006576","0.566555844553817","0.574817979715711","0.574976387280615","0.624314618757315","0.663670653687217","0.689711386759601","0.700679795088542","0.697160286060887","0.746862149343433","0.782568586177206","0.802009718119971","0.804504111685312","0.791109283264556","0.842236765257276","0.877288413145607","0.895437316537946","0.898031743395188","0.886768277109946","0.942155099592831","0.98416695380062","1.00935321372581","1.01526954467945","1.00215490480981","1.06265352132965","1.10344995259683","1.12341879842331","1.12374254868826","1.10613655150539","1.16199055509296","1.20216004294039","1.22381768418947","1.224894586587","1.20610478181854","1.25996867026404","1.29647062860151","1.31597149058204","1.32046141432493","1.31164725265773","1.37807890802356","1.42763938024343","1.45915245573838","1.47368918884467","1.47287756848823","1.54046489649125","1.59289968660135","1.62667754412517","1.63853887942552","1.62807638006256","1.68618857044032","1.7248850915082","1.74367559380802","1.74305001869515","1.72444014920254","1.77193415126955","",
"Armenia","ARM","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.894683394592033","0.917348951174326","0.920543782701023","0.907938748428205","0.887099565102034","0.862548199990502","0.909561554648233","0.947010441262083","0.960827726938298","0.941745471497069","0.892013673593278","0.906696058473226","0.903776067638632","0.886583231835395","0.859496336772945","0.826636582578938","0.829765309361704","0.826288382315616","0.816921135110615","0.804076773668052","0.79001753901221","0.820795663809608","0.845477341746784","0.862488551947103","0.871416902058352","0.873331605625776","0.898135399379051","0.905462124957219","0.894691504884237","0.86725146743254","0.826796655724742","0.873590761099778","0.920522318164515","0.954301944418192","0.957229660229876","0.922432471092785","0.915437535814128","0.888707831962302","0.850663759958452","0.80941493698998","0.770064104921928","0.797359175461617","0.811196448085322","0.828622739038129","0.875043057561758","0.960147460388567","1.16655674080489","1.3967707937624","1.61002563188389","1.76277026827176","1.83934340996026","1.94072680475184","1.98465523921278","2.00120271140674","2.02875077410158","2.07760658320931","2.25958916560625","",
"American Samoa","ASM","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
