"Data Source","World Development Indicators",

"Last Updated Date","2018-01-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","1.65957927219358","1.75851666544037","1.84956843403206","1.95394026628284","2.08325876078319","2.24983090669609","2.41761353580404","2.62500439846582","2.83434809993701","2.99213694245355","3.07047909166436","3.08539944903581","3.01951386511469","2.91301829579912","2.81369853714829","2.73851889510253","2.68702290076336","2.68237056200429","2.70935119067956","2.73072579817267","2.7346283841453","2.68319951214554","2.61660978384528","2.54167354348902","2.49640569860149","2.49332725734002","2.51397561214816","2.54427702881311","2.5790738022154","2.64988847831153","2.79200234841319","2.9941432553478","3.18767589986669","3.30387264058884","3.32304770947069","3.28907512116317","3.36584292733006","3.44918252222966","3.54177935608288","3.62911635883294","3.70834948799234","3.76318795779853","3.80776502660159","3.85229971928309","3.91681551416178","4.00849203346366","4.15771357046","4.36028999356031","4.59886841723487","4.85736155071474","5.12534818941504","5.28674203494347","5.44825893039813","5.60757174842255","5.78383523360133","5.97818416436478","6.16101371568568","",
"Afghanistan","AFG","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.00141653996456","1.97342823551304","1.95429521138465","1.93926213928086","1.92195663350204","1.8993203440388","1.86273585903558","1.82431681168106","1.78892312529825","1.76158786708319","1.74360369669923","1.7224991732719","1.70883472394787","1.70066409669726","1.69553317361741","1.69229194454407","1.67679784396817","1.66063545437116","1.64548708576281","1.63379771921223","1.62741106594401","1.61868621823962","1.60921568636509","1.59863825508466","1.58222191863477","1.55194015367027","1.53492371616094","1.51269418480511","1.48106519137071","1.43432617796088","1.36873704524337","1.34626364062114","1.32972661665738","1.32252745355675","1.33046575508224","1.35531896332343","1.33960709009282","1.33144340183457","1.33104574941705","1.33691936863261","1.34652660406039","1.35162464951512","1.36122334560063","1.37143906050124","1.38042637981122","1.38953336223247","1.39469429257919","1.40145871654499","1.41136062592366","1.42460429741982","1.43987994884608","1.44193755486551","1.44714684845068","1.45441721770983","1.46302683385111","1.47356829143814","1.48363059086161","",
"Angola","AGO","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","1.73467605585529","1.72545300650853","1.71494771004866","1.70572005078132","1.70245344951385","1.70675132050713","1.69925656914396","1.69943252956903","1.70405649014807","1.70830612608334","1.70972878064152","1.69866773888358","1.68779568527258","1.67765817813267","1.66950843958546","1.66360538373119","1.64511646651753","1.63063206263167","1.61933047336193","1.61037110446426","1.60329968309824","1.58222973349824","1.56640386637965","1.55444971866114","1.54544153467679","1.53910644633026","1.51968755537025","1.50195604892884","1.48720048386194","1.47678033458839","1.47064778977697","1.45315926858916","1.44153614938214","1.43374351589106","1.42779501682211","1.42285675764447","1.40688766477697","1.39341841848291","1.38140323174459","1.36928911115348","1.35603912793656","1.33442216571605","1.31677672510118","1.30088941248415","1.28372627143792","1.26479269508527","1.23517066774815","1.20313784287524","1.18060980441839","1.18314095316969","1.21601187848068","1.26493977937652","1.33757185199076","1.41628322020262","1.47929651340307","1.51680554006306","1.52506712902017","",
"Albania","ALB","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.42485191222898","2.40329610695756","2.33501573408007","2.25093327807618","2.19282671389991","2.18071918860772","2.18609261748714","2.22683710416914","2.28708179319496","2.34466555980521","2.3882201009654","2.40464981294718","2.41260263345042","2.415804571548","2.41955488892826","2.42561980805944","2.41378439867596","2.41034181639616","2.4081950744591","2.39762051579673","2.37497135530732","2.32525396466467","2.26445330385161","2.21393518759539","2.20382845462143","2.24767862430382","2.32324428470384","2.44511251591619","2.58635885653154","2.71184494790916","2.80476985809547","2.9013120625258","2.97390963586155","3.03933463673454","3.12265948656984","3.23639155289511","3.30973999635073","3.40427086949599","3.50248200273814","3.58804368286217","3.65980276694223","3.74384317518105","3.82544928602693","3.90833026666318","3.99643835933254","4.09233630913829","4.14420703191637","4.18619763290633","4.22975441986849","4.29178307163678","4.3842496416214","4.48029819680717","4.61079328081645","4.78037370468083","4.98673163977929","5.22614842665362","5.47120689900201","",
"Andorra","AND","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.12251390094255","2.10549375582036","2.08606331237567","2.06727864504174","2.05360318400122","2.04709267411362","2.02893202164101","2.01929630549808","2.01412534794533","2.0080121622883","1.99808352043589","1.96926507350844","1.94250276726304","1.92053333130085","1.9052926328844","1.89603228984157","1.87335484165255","1.85628251161773","1.84518508832121","1.84074341835014","1.84274890546647","1.83310753318607","1.83018612421217","1.83416451924669","1.84406185125478","1.85766690708588","1.86655319304619","1.87944512744109","1.89403669704919","1.90802246798548","1.91344600558732","1.91367548780348","1.92319710421329","1.92591376541182","1.92929985859922","1.92724428720951","1.91452974323382","1.902829443791","1.89176691947645","1.87993333089185","1.86644567015175","1.84599559656089","1.83069882412806","1.8250299252149","1.83336460022966","1.85604976982682","1.86510498251657","1.88492850724494","1.91645378873307","1.96094859878211","2.01800934711542","2.07337402206231","2.14113222088694","2.21598829845367","2.29060507863969","2.36062193553209","2.40843956361018","",
"United Arab Emirates","ARE","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.01484166019501","1.67996479344852","1.39639416323765","1.14835948644793","0.936435511645738","0.779884209331366","0.757591678049805","0.780506003514731","0.831009934222992","0.882238291846654","0.911609436734037","1.03246301995433","1.12049117421335","1.17015944907468","1.17854674696416","1.14603500474266","0.986101714401949","0.805948340157385","0.628525974015145","0.49880950598242","0.438588632256802","0.473730046555334","0.555538988374809","0.647131979664993","0.712055485323244","0.739881455457413","0.765063830366521","0.764828545177682","0.747003365130573","0.727417111978176","0.719339583995596","0.723160180674327","0.741464945298075","0.765641405317369","0.776083089667038","0.756228961196393","0.749032818165141","0.711719879661801","0.662087169022193","0.623624321497933","0.602765819256666","0.632659762342146","0.681560681745114","0.735881709259969","0.785143698544971","0.827093842562807","0.810372036133134","0.805246409317842","0.805340427628338","0.804204727365528","0.799238625598455","0.818514635447186","0.820963630768254","0.820843391658103","0.845144075992952","0.917827369407218","1.0777855024039","",
"Argentina","ARG","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","3.34699326999019","3.39064737837479","3.44283686196446","3.49954029560222","3.55489385940341","3.60570227162365","3.62958245438062","3.64945643038334","3.6669768011535","3.68328591450164","3.69870178611712","3.69263410389525","3.68617884226177","3.67907844998492","3.66996663404186","3.65857859946111","3.6433297133386","3.62348908276462","3.60767961839523","3.6084594758378","3.63229197779634","3.63684045657727","3.66469817859318","3.70539440104528","3.74537706871142","3.77776038901678","3.79651215632361","3.80647751508555","3.808124150287","3.80225270466486","3.78879063363371","3.74570169208344","3.69911627937715","3.65221274325889","3.60874906817933","3.57187544387767","3.52861902319339","3.49389740778259","3.46905961063194","3.45622478266133","3.45639973431613","3.45246605029592","3.45846578617683","3.47594714308941","3.50722666943815","3.55272963317494","3.59097116795475","3.64408474044246","3.70595362138314","3.76814082299215","3.82581236191836","3.86151586529298","3.89381140342102","3.92419746062742","3.95521209545612","3.98787698725934","4.00192786733917","",
"Armenia","ARM","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.17751696841975","2.18174522543135","2.20650525841207","2.24241189246681","2.27869615205663","2.30950237030815","2.32066042824475","2.32911005604791","2.33328006795182","2.33009789557805","2.31594051402582","2.28887109966689","2.26415619477031","2.22990718605403","2.16363621579146","2.05297831020305","1.87073585922681","1.65613294247917","1.45253264738088","1.3194000448693","1.29286439832309","1.34795162998398","1.46781495203202","1.65700082850041","1.92559752074876","2.27197637871677","2.66601095814602","3.14122095676313","3.61861342740447","3.98958949127454","4.20110437826676","4.31165218953026","4.26078444405504","4.12983679621164","4.05582463527022","4.12312485318376","4.24427090960029","4.52203230826794","4.83363406267897","4.98338504040182","4.85967635932346","4.48757207692582","3.86381613254829","3.14456406702029","2.56871136336897","2.27731854925","2.22191693920369","2.42419268028185","2.80028698319916","3.20831731195835","3.55331080328295","3.77059314805073","3.93604892781503","4.08641835196111","4.28139554483926","4.54959292655169","4.86217051445192","",
"American Samoa","ASM","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
