"Data Source","World Development Indicators",

"Last Updated Date","2018-01-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.390808757011037","0.399971683420643","0.418702023726448","0.404718253830987","0.391860305238554","0.386113578897014","0.404060982649146","0.425316455696202","0.439612067519044","0.460122699386503","0.467165860446624","0.529570422998487","0.594014164953164","0.683179536992067","0.78547514808138","0.90856555798125","0.973932049757321","1.0552131401465","1.14487724191613","1.21304757878305","1.28870999156009","1.32070609457544","1.36703226831982","1.3910646030453","1.41828564334926","1.48907188409386","1.58472672822561","1.69443212770001","1.79742765273312","1.91972639865781","2.01314577842695","1.99424970942681","1.94577352472089","1.8892650431364","1.83046302980303","1.766237594576","1.78959810874705","1.8182235062136","1.88565428182042","1.94295433730211","1.98430421744401","1.93786399718129","1.86442047428595","1.78874294955232","1.71707015237064","1.65287680634461","1.70718796082731","1.76886126024301","1.84909710584292","1.95066842402561","2.06954887218045","2.16084636270012","2.2475048413526","2.33246397721177","2.4054098752274","2.47524752475248","2.60996001454017","",
"Afghanistan","AFG","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.17221127466249","0.188274307666584","0.199167410942801","0.203640041449202","0.200068815899726","0.187215330467586","0.202636004476729","0.212504359734391","0.215653738242416","0.211066756684675","0.197892557988775","0.212314755866604","0.221274004371256","0.223873688393483","0.219146897270909","0.206579367098319","0.221811466112199","0.229685854344569","0.228660315946876","0.217558391159136","0.195518208487435","0.213326969554465","0.222437990714353","0.218755352366899","0.198307242461248","0.156913137320851","0.172060352230308","0.183495171680016","0.188240085346365","0.183812232367272","0.168429232720747","0.180517710633366","0.191607186698966","0.201997992068218","0.211990125652329","0.221885933466947","0.237408487309834","0.247567345284195","0.252535204298561","0.252736401109749","0.248215435361953","0.26044777573388","0.268193391782509","0.27051680023372","0.266874547833125","0.257661208688143","0.26951948147652","0.276556446907829","0.278688375999686","0.276267518446805","0.269708868076706","0.280649346306561","0.287561096590634","0.290298675585759","0.288852932783212","0.283565005628907","0.29918518221633","",
"Angola","AGO","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.2183341377646","0.23307610741592","0.240869119484023","0.239725882485819","0.228140089517826","0.205398434664902","0.216203001159421","0.221294367060757","0.220637540042264","0.214218649140309","0.200637586779209","0.218504782079342","0.231415165460331","0.237646038772445","0.235812471894444","0.225055272609159","0.241233768079863","0.251823854512667","0.25560091067013","0.252011647110385","0.240468216584335","0.254091026327588","0.262448170263046","0.264746869414065","0.260587832090069","0.249960629587299","0.264529648334651","0.273097379151183","0.275072868138537","0.270389570768344","0.258537010404178","0.273398889634563","0.282776147969189","0.285878678931437","0.282328020738153","0.272017388062974","0.28813446683537","0.298638986350987","0.302500710375339","0.299284431778266","0.288686947189355","0.30348430053697","0.312724562110492","0.31620365659967","0.314350226232428","0.307509338427743","0.322608239437993","0.332843417392448","0.337588450926149","0.336732398043683","0.330579426361167","0.343690436816224","0.351980982035371","0.355431176839788","0.354443927218322","0.349562923156414","0.362042267789683","",
"Albania","ALB","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","1.07467552508689","1.09588505187849","1.11032036911836","1.1200751397648","1.12681850396958","1.13126991787206","1.16005057960203","1.18062366383164","1.18625465644186","1.16845897139087","1.12701274527001","1.11942463819934","1.08825040639108","1.04551468571577","1.00387138918509","0.968873735527534","0.999251271835119","1.02764037739306","1.0440354102477","1.03880890981125","1.01060827699006","1.0240605316838","1.01877015778028","1.00319573381468","0.98785017936124","0.976951860323036","1.01748304476695","1.05326410953736","1.08087139859888","1.09758280091039","1.10474976808688","1.15757817195126","1.19744684027821","1.22442648593914","1.23845248861939","1.24064571136968","1.3064862125351","1.35934461314682","1.39793125995948","1.41910158656759","1.42080203893057","1.4795960706617","1.52517267420567","1.5612950220274","1.59334113695882","1.62548561333844","1.72576777871442","1.8232690866962","1.91685844181243","2.00349369449733","2.08392202151084","2.20617465257538","2.30710228036286","2.39551140239675","2.49194042060433","2.61618929910942","2.81158818043699","",
"Andorra","AND","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.375146513540806","0.397818794168199","0.412541257673805","0.418557333674305","0.415830704815712","0.404560179012185","0.42631753210727","0.440637866629324","0.446802491931483","0.444899626101149","0.435435793328462","0.458418063227162","0.473817724296816","0.481139654496056","0.480762844241096","0.472916413003943","0.49719503947105","0.513192928700998","0.519969491183099","0.517627558801302","0.507175585849634","0.52787111328717","0.540086022050132","0.543829057128811","0.539921736591242","0.529365077692025","0.55140533605061","0.565769541221622","0.571305695378222","0.567597317112044","0.552991282972361","0.572859144675119","0.587402413508492","0.592255596960513","0.590407080312175","0.580872027958886","0.60458614835722","0.620638352935525","0.629340514054747","0.631479315790953","0.628041810151905","0.65601759188192","0.675727480185856","0.686985988466249","0.690344471906532","0.686601415453163","0.715681102036382","0.736706667192132","0.749795061716091","0.755904710837743","0.756323196859834","0.787950843858727","0.810911510947295","0.824800935344198","0.830111245521335","0.828155390745614","0.858036128005782","",
"United Arab Emirates","ARE","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.345721694036301","0.360567073670409","0.363783346806791","0.360574756161321","0.352697799030081","0.329190352313967","0.336849841527461","0.334663217735689","0.330256466946717","0.316224762831428","0.297374541499369","0.277965823537859","0.259782286263899","0.237066942071167","0.213257267046998","0.18996265640947","0.181856477224274","0.17480710552687","0.162308742898993","0.1431858319906","0.116448601670043","0.0995961930853417","0.0805736846345984","0.0660754070674447","0.0615755392825456","0.0662693251230716","0.0823562390650827","0.0988284896412763","0.115917620517939","0.133971701358315","0.152592509208708","0.174986827751516","0.197066401094219","0.213965711961205","0.222828662722255","0.222853152909864","0.224589658402621","0.220328844699354","0.213802810893813","0.208862632260961","0.206713911846267","0.212518347075378","0.218272667857299","0.221368639358039","0.218092717610053","0.208565194792991","0.194300474815515","0.177670949286926","0.16216237008739","0.150597381416577","0.143893896860079","0.150630127743935","0.158838459887607","0.166399135491508","0.171479148227209","0.17324074853339","0.177825514753379","",
"Argentina","ARG","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.745097563900593","0.779458772835945","0.806368158825072","0.826739161140985","0.842633890553526","0.85583997096956","0.908612267625344","0.953789405034058","0.989526579762278","1.01468113740109","1.03022229161662","1.08550902451003","1.12838955228198","1.16002035382387","1.1825294699091","1.19825075140419","1.26284392578434","1.31485182347713","1.35489204797306","1.38511458932916","1.40844150907396","1.48071094229721","1.54279763118391","1.59462800522706","1.63609520321417","1.66870126827096","1.75780974993802","1.82858990806434","1.8831537425824","1.92539547268719","1.95878492334739","2.04989448433822","2.12786773349071","2.19160038374319","2.23935831923028","2.27277119480471","2.36856067969049","2.44732671720088","2.51251664165284","2.56832310483512","2.61831685804936","2.72665478210712","2.81810142674716","2.89531202539848","2.96218385769022","3.02266642255829","3.13562806087163","3.23559583944098","3.32128047396065","3.39018073722673","3.44335988164158","3.52713793008655","3.58941773234544","3.63406016592326","3.66525718188777","3.68759118820343","3.73936522628755","",
"Armenia","ARM","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","1.35699405941818","1.39081227618326","1.39996088741259","1.38489032396542","1.35812671926949","1.33136510861576","1.40313845964373","1.4645712719417","1.49248881100531","1.46910325651882","1.39979132296445","1.40310618784322","1.38221782697701","1.34459297990021","1.29945713445247","1.25353629076421","1.24551965277731","1.22973099137957","1.20985700566893","1.19555978757533","1.19399175252287","1.25952338039823","1.32274776701164","1.37342678423393","1.40705638927866","1.42682458326696","1.46604960481829","1.48343662535551","1.47974389219136","1.46136661570816","1.43434104114085","1.52253178216822","1.61610218124015","1.69648286107817","1.74021503027585","1.73746405012608","1.75668719512961","1.74527638921479","1.71711781607625","1.69043952160067","1.67602807686262","1.74592986008962","1.7886540628319","1.81362714801661","1.84738561721476","1.90719926249728","2.14007546380524","2.39901407563808","2.63269625324419","2.78774086625275","2.84860851832643","2.95250857983331","2.98581601947768","2.99606919262258","3.04501492800634","3.15652294826978","3.42276261691169","",
"American Samoa","ASM","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
